Chunk_size,Chunk_Overlap,Dist_Func,Top_N,Time,Story Number,Question Number,EM,Precision,Recall,F1,Error
100,0.1,cosine,1,10933.836515188217,52,3,0,0,0,0,0
100,0.1,cosine,1,10952.646154165268,53,10,0,0,0,0,0
100,0.1,cosine,1,10968.378831148148,57,2,1,1.0,1.0,1.0,0
100,0.1,cosine,1,10984.923542022705,57,7,0,0,0,0,0
100,0.1,cosine,1,10999.957180261612,57,8,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11005.996991157532,58,0,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11022.848118066788,59,1,0,0,0,0,0
100,0.1,cosine,1,11032.999653100967,59,2,0,0,0,0,0
100,0.1,cosine,1,11039.30393910408,59,3,0,0,0,0,0
100,0.1,cosine,1,11045.114039182663,59,6,0,0,0,0,0
100,0.1,cosine,1,11060.3201379776,60,0,0,0.5,1.0,0.6666666666666666,0
100,0.1,cosine,1,11075.947820186615,60,3,0,0.7058823529411765,1.0,0.8275862068965517,0
100,0.1,cosine,1,11091.41954112053,60,4,0,0.3333333333333333,0.375,0.35294117647058826,0
100,0.1,cosine,1,11109.198323965073,63,1,0,1.0,0.6666666666666666,0.8,0
100,0.1,cosine,1,11123.962397098541,63,10,0,0,0,0,0
100,0.1,cosine,1,11132.266731023788,65,7,0,0,0,0,0
100,0.1,cosine,1,11151.163927078247,66,5,0,0,0,0,0
100,0.1,cosine,1,11169.793624162674,66,8,0,0,0,0,0
100,0.1,cosine,1,11188.88873720169,69,0,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11207.67436003685,69,2,0,0,0,0,0
100,0.1,cosine,1,11226.15019607544,69,7,0,0.5,0.5,0.5,0
100,0.1,cosine,1,11231.45188999176,70,3,0,0,0,0,0
100,0.1,cosine,1,11246.600628137589,72,1,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11265.300713062286,72,2,0,0,0,0,0
100,0.1,cosine,1,11279.96011209488,72,5,0,0,0,0,0
100,0.1,cosine,1,11297.240031003952,73,1,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11311.53997015953,73,8,0,0,0,0,0
100,0.1,cosine,1,11323.576024055481,74,0,0,0,0,0,0
100,0.1,cosine,1,11335.815978050232,74,3,0,0,0,0,0
100,0.1,cosine,1,11348.43294596672,74,4,0,0.1875,1.0,0.3157894736842105,0
100,0.1,cosine,1,11360.541949987411,74,6,0,0,0,0,0
100,0.1,cosine,1,11372.460717201233,74,8,0,0,0,0,0
100,0.1,cosine,1,11387.506748914719,76,3,0,0,0,0,0
100,0.1,cosine,1,11401.177888154984,78,1,0,0.5,0.5,0.5,0
100,0.1,cosine,1,11420.575344324112,81,2,0,0,0,0,0
100,0.1,cosine,1,11439.38532114029,82,5,0,0,0,0,0
100,0.1,cosine,1,11446.488419055939,83,6,0,0,0,0,0
100,0.1,cosine,1,11458.827505350113,84,8,0,0,0,0,0
100,0.1,cosine,1,11474.766104221344,86,2,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11490.014646053314,86,6,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11503.17558503151,86,8,0,0,0,0,0
100,0.1,cosine,1,11521.830101013184,87,0,0,0,0,0,0
100,0.1,cosine,1,11540.739655256271,88,0,0,0,0,0,0
100,0.1,cosine,1,11554.925293207169,88,3,0,0,0,0,0
100,0.1,cosine,1,11562.006180286407,90,2,0,0,0,0,0
100,0.1,cosine,1,11575.198507070541,90,3,0,0,0,0,0
100,0.1,cosine,1,11588.50162100792,90,4,0,1.0,1.0,1.0,0
100,0.1,cosine,1,11597.134743213654,90,6,0,0,0,0,0
100,0.1,cosine,1,11610.323280096054,90,7,0,0,0,0,0
100,0.1,cosine,1,11620.48866724968,91,7,0,0,0,0,0
100,0.1,cosine,1,11639.490999221802,93,0,0,0,0,0,0
100,0.1,cosine,1,11658.061396121979,93,2,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11676.631186008453,93,5,0,0,0,0,0
100,0.1,cosine,1,11695.219794034958,93,6,0,0,0,0,0
100,0.1,cosine,1,11713.82823395729,93,9,0,1.0,0.3333333333333333,0.5,0
100,0.1,cosine,1,11732.489017248154,93,15,0,1.0,1.0,1.0,0
100,0.1,cosine,1,11751.063702106476,93,18,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11769.626514911652,93,20,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11788.247950077057,93,22,0,0,0,0,0
100,0.1,cosine,1,11806.893730163574,93,24,0,0,0,0,0
100,0.1,cosine,1,11825.438982248306,93,27,0,1.0,1.0,1.0,0
100,0.1,cosine,1,11835.580862998962,93,28,0,0,0,0,0
100,0.1,cosine,1,11848.965016126633,95,1,0,0,0,0,0
100,0.1,cosine,1,11865.079726219177,96,1,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11881.217122077942,96,2,0,0.125,1.0,0.2222222222222222,0
100,0.1,cosine,1,11897.139636039734,96,3,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11913.158473014832,96,6,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11926.869224071503,97,0,0,1.0,0.6666666666666666,0.8,0
100,0.1,cosine,1,11940.50171494484,97,1,0,1.0,0.6666666666666666,0.8,0
100,0.1,cosine,1,11952.468398094177,97,2,0,0,0,0,0
100,0.1,cosine,1,11966.169324159622,97,3,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11979.913268089294,97,4,1,1.0,1.0,1.0,0
100,0.1,cosine,1,11992.915302276611,97,6,0,0,0,0,0
100,0.1,cosine,1,12006.60442495346,97,7,1,1.0,1.0,1.0,0
100,0.1,cosine,1,12020.24331331253,97,9,1,1.0,1.0,1.0,0
100,0.1,cosine,1,12033.927422046661,97,10,1,1.0,1.0,1.0,0
100,0.1,cosine,1,12047.65276813507,97,12,0,1.0,0.6666666666666666,0.8,0
100,0.1,cosine,1,12061.37056016922,97,14,1,1.0,1.0,1.0,0
100,0.1,cosine,1,12075.057368040085,97,15,0,1.0,0.6666666666666666,0.8,0
100,0.1,cosine,1,12088.743733167648,97,16,0,1.0,0.16666666666666666,0.2857142857142857,0
100,0.1,cosine,1,12102.41626214981,97,17,1,1.0,1.0,1.0,0
100,0.1,cosine,1,12116.124774217606,97,18,1,1.0,1.0,1.0,0
100,0.1,cosine,1,12128.088521003723,97,20,0,0,0,0,0
100,0.1,cosine,1,12141.915515184402,97,21,1,1.0,1.0,1.0,0
100,0.1,cosine,1,12155.596209287643,97,22,0,1.0,0.6666666666666666,0.8,0
100,0.1,cosine,1,12167.582555294037,97,23,0,0,0,0,0
100,0.1,cosine,1,12181.28030705452,97,24,1,1.0,1.0,1.0,0
100,0.1,cosine,1,12195.000688314438,97,25,1,1.0,1.0,1.0,0
100,0.1,cosine,1,12200.268233060837,98,8,0,0,0,0,0
100,0.1,cosine,2,12213.296198129654,0,0,1,1.0,1.0,1.0,0
100,0.1,cosine,2,12225.890032291412,0,1,1,1.0,1.0,1.0,0
100,0.1,cosine,2,12238.920923233032,0,2,0,0.125,0.5,0.2,0
100,0.1,cosine,2,12251.725640058517,0,5,0,0,0,0,0
100,0.1,cosine,2,12264.443655967712,0,6,1,1.0,1.0,1.0,0
100,0.1,cosine,2,12277.069102048874,0,8,1,1.0,1.0,1.0,0
100,0.1,cosine,2,12291.691055297852,3,0,0,0,0,0,0
100,0.1,cosine,2,12310.230483055115,3,3,0,0,0,0,0
100,0.1,cosine,2,12328.872583150864,3,7,0,0,0,0,0
100,0.1,cosine,2,12335.957646131516,5,2,0,0,0,0,0
100,0.1,cosine,2,12342.345836162567,5,7,0,0,0,0,0
100,0.1,cosine,2,12355.842821121216,7,4,1,1.0,1.0,1.0,0
100,0.1,cosine,2,12368.897478342056,7,7,1,1.0,1.0,1.0,0
100,0.1,cosine,2,12381.849853038788,7,10,0,0.5,0.16666666666666666,0.25,0
100,0.1,cosine,2,12395.029562234879,7,11,1,1.0,1.0,1.0,0
100,0.1,cosine,2,12408.260616064072,8,5,0,0,0,0,0
100,0.1,cosine,2,12426.949315071106,8,9,0,0,0,0,0
100,0.1,cosine,2,12437.731063127518,10,0,0,0,0,0,0
100,0.1,cosine,2,12448.174973964691,11,2,0,1.0,0.5,0.6666666666666666,0
100,0.1,cosine,2,12462.075742006302,13,6,0,0,0,0,0
100,0.1,cosine,2,12474.62305521965,18,5,0,0,0,0,0
100,0.1,cosine,2,12485.738854885101,18,7,0,0.2222222222222222,0.14285714285714285,0.17391304347826086,0
100,0.1,cosine,2,12499.017232179642,18,8,0,0.25,0.4,0.3076923076923077,0
100,0.1,cosine,2,12515.737908124924,19,6,0,1.0,0.5,0.6666666666666666,0
100,0.1,cosine,2,12523.262842178345,19,7,0,0.043478260869565216,0.08333333333333333,0.057142857142857134,0
100,0.1,cosine,2,12533.404639005661,20,2,1,1.0,1.0,1.0,0
100,0.1,cosine,2,12543.503988027573,20,4,1,1.0,1.0,1.0,0
100,0.1,cosine,2,12553.555583000183,20,7,0,0,0,0,0
100,0.1,cosine,2,12563.725719213486,21,1,0,0,0,0,0
100,0.1,cosine,2,12584.76680111885,28,0,0,0,0,0,0
100,0.1,cosine,2,12603.745920181274,28,12,0,0.2,0.09090909090909091,0.12500000000000003,0
100,0.1,cosine,2,12617.05413198471,28,24,0,0,0,0,0
100,0.1,cosine,2,12631.130374193192,32,0,1,0,0,0,0
100,0.1,cosine,2,12648.343311071396,32,1,0,0,0,0,0
100,0.1,cosine,2,12661.443541049957,32,3,0,0,0,0,0
100,0.1,cosine,2,12678.783123970032,32,9,0,0,0,0,0
100,0.1,cosine,2,12684.791350126266,33,5,0,0,0,0,0
100,0.1,cosine,2,12697.95821428299,34,2,0,0,0,0,0
100,0.1,cosine,2,12704.649713277817,35,3,0,0,0,0,0
100,0.1,cosine,2,12723.475002288818,36,1,0,0,0,0,0
100,0.1,cosine,2,12741.317008256912,37,2,0,0,0,0,0
100,0.1,cosine,2,12759.220030069351,37,3,0,0.06666666666666667,0.5,0.11764705882352941,0
100,0.1,cosine,2,12769.26887512207,37,4,0,0,0,0,0
100,0.1,cosine,2,12786.513776302338,37,5,0,0,0,0,0
100,0.1,cosine,2,12803.72236919403,37,8,0,0,0,0,0
100,0.1,cosine,2,12813.623800039291,38,8,0,0,0,0,0
100,0.1,cosine,2,12824.718486070633,40,2,0,0,0,0,0
100,0.1,cosine,2,12843.730402231216,42,1,0,0,0,0,0
100,0.1,cosine,2,12854.535434007645,43,5,0,0,0,0,0
100,0.1,cosine,2,12883.938903093338,48,0,0,0.25,1.0,0.4,0
100,0.1,cosine,2,12895.961567163467,48,1,0,0,0,0,0
100,0.1,cosine,2,12912.868453264236,48,2,1,1.0,1.0,1.0,0
100,0.1,cosine,2,12929.82001209259,48,3,0,0.3333333333333333,1.0,0.5,0
100,0.1,cosine,2,12942.076425075531,48,4,0,0,0,0,0
100,0.1,cosine,2,12958.947811126709,48,5,0,1.0,0.25,0.4,0
100,0.1,cosine,2,12976.077185153961,48,7,0,1.0,0.25,0.4,0
100,0.1,cosine,2,12994.895868301392,49,2,0,0,0,0,0
100,0.1,cosine,2,13024.238509178162,51,7,0,0.5,0.16666666666666666,0.25,0
100,0.1,cosine,2,13043.094984054565,52,3,0,0,0,0,0
100,0.1,cosine,2,13061.86011505127,53,10,0,0,0,0,0
100,0.1,cosine,2,13077.530246257782,57,2,1,1.0,1.0,1.0,0
100,0.1,cosine,2,13094.072357177734,57,7,0,0,0,0,0
100,0.1,cosine,2,13109.053436279297,57,8,1,1.0,1.0,1.0,0
100,0.1,cosine,2,13115.046523332596,58,0,1,1.0,1.0,1.0,0
100,0.1,cosine,2,13131.84370303154,59,1,0,0,0,0,0
100,0.1,cosine,2,13141.990239143372,59,2,0,0,0,0,0
100,0.1,cosine,2,13148.289834976196,59,3,0,0,0,0,0
100,0.1,cosine,2,13162.119713068008,59,6,0,0,0,0,0
100,0.1,cosine,2,13177.323344230652,60,0,0,0.5,1.0,0.6666666666666666,0
100,0.1,cosine,2,13192.935491085052,60,3,0,0.7058823529411765,1.0,0.8275862068965517,0
100,0.1,cosine,2,13208.397953033447,60,4,0,0.3333333333333333,0.375,0.35294117647058826,0
100,0.1,cosine,2,13227.743948221207,63,0,0,0,0,0,0
100,0.1,cosine,2,13244.643719911575,63,1,0,1.0,0.6666666666666666,0.8,0
100,0.1,cosine,2,13259.371288061142,63,10,0,0,0,0,0
100,0.1,cosine,2,13276.737774133682,65,2,0,0,0,0,0
100,0.1,cosine,2,13293.674767255783,65,5,0,0,0,0,0
100,0.1,cosine,2,13310.645714998245,65,6,0,0,0,0,0
100,0.1,cosine,2,13318.333349227905,65,7,0,0,0,0,0
100,0.1,cosine,2,13337.186367034912,66,5,0,0,0,0,0
100,0.1,cosine,2,13355.796607971191,66,8,0,0,0,0,0
100,0.1,cosine,2,13374.908240318298,69,0,1,1.0,1.0,1.0,0
100,0.1,cosine,2,13393.5960791111,69,2,0,0,0,0,0
100,0.1,cosine,2,13412.067410945892,69,7,0,0.5,0.5,0.5,0
100,0.1,cosine,2,13417.294480323792,70,3,0,0,0,0,0
100,0.1,cosine,2,13442.598477125168,72,1,1,1.0,1.0,1.0,0
100,0.1,cosine,2,13461.258349180222,72,2,0,0,0,0,0
100,0.1,cosine,2,13475.89234995842,72,5,0,0,0,0,0
100,0.1,cosine,2,13493.109724283218,73,1,1,1.0,1.0,1.0,0
100,0.1,cosine,2,13507.406215906143,73,8,0,0,0,0,0
100,0.1,cosine,2,13519.456903934479,74,0,0,0,0,0,0
100,0.1,cosine,2,13531.680308103561,74,3,0,0,0,0,0
100,0.1,cosine,2,13544.24136710167,74,4,0,0.1875,1.0,0.3157894736842105,0
100,0.1,cosine,2,13556.333190202713,74,6,0,0,0,0,0
100,0.1,cosine,2,13571.340918064117,76,3,0,0,0,0,0
100,0.1,cosine,2,13584.949033021927,78,1,0,0.5,0.5,0.5,0
100,0.1,cosine,2,13597.638799190521,78,3,0,0,0,0,0
100,0.1,cosine,2,13616.875761985779,81,2,0,0,0,0,0
100,0.1,cosine,2,13635.628955125809,82,5,0,0,0,0,0
100,0.1,cosine,2,13648.163156032562,84,8,0,0,0,0,0
100,0.1,cosine,2,13663.99824810028,86,2,1,1.0,1.0,1.0,0
100,0.1,cosine,2,13679.20398592949,86,6,1,1.0,1.0,1.0,0
100,0.1,cosine,2,13694.486340284348,86,8,1,1.0,1.0,1.0,0
100,0.1,cosine,2,13713.146044254303,87,0,0,0,0,0,0
100,0.1,cosine,2,13732.015697956085,88,0,0,0,0,0,0
100,0.1,cosine,2,13746.169938087463,88,3,0,0,0,0,0
100,0.1,cosine,2,13756.469216108322,89,3,0,0,0,0,0
100,0.1,cosine,2,13769.903563022614,90,0,1,1.0,1.0,1.0,0
100,0.1,cosine,2,13776.390813112259,90,2,0,0,0,0,0
100,0.1,cosine,2,13789.602926254272,90,3,0,0,0,0,0
100,0.1,cosine,2,13798.316466093063,90,6,0,0,0,0,0
100,0.1,cosine,2,13811.4974462986,90,7,0,0,0,0,0
100,0.1,cosine,2,13830.241964101791,91,3,0,0,0,0,0
100,0.1,cosine,2,13840.265102148056,91,7,0,0,0,0,0
100,0.1,cosine,2,13859.25223827362,93,0,0,0,0,0,0
100,0.1,cosine,2,13877.808933258057,93,2,1,1.0,1.0,1.0,0
100,0.1,cosine,2,13896.404289007187,93,5,0,0,0,0,0
100,0.1,cosine,2,13914.998307228088,93,6,0,0,0,0,0
100,0.1,cosine,2,13933.681687116623,93,9,0,1.0,0.3333333333333333,0.5,0
100,0.1,cosine,2,13952.372997283936,93,15,0,1.0,1.0,1.0,0
100,0.1,cosine,2,13970.948342084885,93,18,1,1.0,1.0,1.0,0
100,0.1,cosine,2,13989.529053926468,93,20,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14008.16017627716,93,22,0,0,0,0,0
100,0.1,cosine,2,14026.808809995651,93,24,0,0,0,0,0
100,0.1,cosine,2,14045.335480213165,93,27,0,1.0,1.0,1.0,0
100,0.1,cosine,2,14055.460177898407,93,28,0,0,0,0,0
100,0.1,cosine,2,14065.731942892075,94,6,0,0,0,0,0
100,0.1,cosine,2,14078.84160900116,95,1,0,0,0,0,0
100,0.1,cosine,2,14094.93974518776,96,1,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14110.849351167679,96,3,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14126.826405286789,96,6,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14140.493041992188,97,0,0,1.0,0.6666666666666666,0.8,0
100,0.1,cosine,2,14154.103510141373,97,1,0,1.0,0.6666666666666666,0.8,0
100,0.1,cosine,2,14166.029174089432,97,2,0,0,0,0,0
100,0.1,cosine,2,14179.70320224762,97,3,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14193.429750204086,97,4,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14217.844142198563,97,7,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14231.44325208664,97,9,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14245.102833986282,97,10,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14258.804176092148,97,12,0,1.0,0.6666666666666666,0.8,0
100,0.1,cosine,2,14272.502599954605,97,14,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14286.172831058502,97,15,0,1.0,0.6666666666666666,0.8,0
100,0.1,cosine,2,14299.835920095444,97,16,0,1.0,0.16666666666666666,0.2857142857142857,0
100,0.1,cosine,2,14313.482855081558,97,17,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14327.165174007416,97,18,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14339.10153222084,97,20,0,0,0,0,0
100,0.1,cosine,2,14352.88132095337,97,21,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14364.90014910698,97,23,0,0,0,0,0
100,0.1,cosine,2,14378.621021986008,97,24,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14392.268101215363,97,25,1,1.0,1.0,1.0,0
100,0.1,cosine,2,14402.475608110428,98,2,0,0,0,0,0
100,0.1,cosine,2,14412.63552904129,98,6,0,0,0,0,0
100,0.1,cosine,2,14417.674809217453,98,8,0,0,0,0,0
100,0.2,pairwise,1,14430.639309167862,0,0,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,14443.237528085709,0,1,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,14456.258448123932,0,2,0,0.125,0.5,0.2,0
100,0.2,pairwise,1,14469.060198307037,0,5,0,0,0,0,0
100,0.2,pairwise,1,14481.755208969116,0,6,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,14494.38936495781,0,8,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,14513.69509100914,3,3,0,0,0,0,0
100,0.2,pairwise,1,14532.345254898071,3,7,0,0,0,0,0
100,0.2,pairwise,1,14539.408642053604,5,2,0,0,0,0,0
100,0.2,pairwise,1,14558.233122110367,6,0,0,0,0,0,0
100,0.2,pairwise,1,14571.48520207405,7,4,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,14584.566973924637,7,7,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,14597.534518003464,7,10,0,0.5,0.16666666666666666,0.25,0
100,0.2,pairwise,1,14610.73990726471,7,11,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,14623.994268894196,8,5,0,0,0,0,0
100,0.2,pairwise,1,14642.640625238419,8,9,0,0,0,0,0
100,0.2,pairwise,1,14653.332344055176,10,0,0,0,0,0,0
100,0.2,pairwise,1,14663.917003154755,11,1,0,0,0,0,0
100,0.2,pairwise,1,14673.987726211548,11,2,0,1.0,0.5,0.6666666666666666,0
100,0.2,pairwise,1,14684.225296258926,12,0,0,0,0,0,0
100,0.2,pairwise,1,14703.040438175201,12,5,0,0,0,0,0
100,0.2,pairwise,1,14716.382377147675,13,6,0,0,0,0,0
100,0.2,pairwise,1,14739.512707233429,18,7,0,0.2222222222222222,0.14285714285714285,0.17391304347826086,0
100,0.2,pairwise,1,14752.7528860569,18,8,0,0.25,0.4,0.3076923076923077,0
100,0.2,pairwise,1,14760.453454256058,19,7,0,0.043478260869565216,0.08333333333333333,0.057142857142857134,0
100,0.2,pairwise,1,14776.906578063965,19,8,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,14786.991617202759,20,2,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,14797.087671041489,20,4,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,14807.146128177643,20,7,0,0,0,0,0
100,0.2,pairwise,1,14817.313373088837,21,1,0,0,0,0,0
100,0.2,pairwise,1,14829.20772099495,24,1,0,0,0,0,0
100,0.2,pairwise,1,14849.315702199936,28,0,0,0,0,0,0
100,0.2,pairwise,1,14868.26355624199,28,12,0,0.2,0.09090909090909091,0.12500000000000003,0
100,0.2,pairwise,1,14882.735674142838,32,0,1,0,0,0,0
100,0.2,pairwise,1,14895.86719417572,32,3,0,0,0,0,0
100,0.2,pairwise,1,14913.214132070541,32,9,0,0,0,0,0
100,0.2,pairwise,1,14919.223556280136,33,5,0,0,0,0,0
100,0.2,pairwise,1,14932.41042304039,34,2,0,0,0,0,0
100,0.2,pairwise,1,14939.163255214691,35,3,0,0,0,0,0
100,0.2,pairwise,1,14958.06123328209,36,1,0,0,0,0,0
100,0.2,pairwise,1,14975.787025213242,37,1,0,0,0,0,0
100,0.2,pairwise,1,14993.11620092392,37,2,0,0,0,0,0
100,0.2,pairwise,1,15011.05206823349,37,3,0,0.06666666666666667,0.5,0.11764705882352941,0
100,0.2,pairwise,1,15021.121901035309,37,4,0,0,0,0,0
100,0.2,pairwise,1,15038.32785320282,37,8,0,0,0,0,0
100,0.2,pairwise,1,15048.245116233826,38,8,0,0,0,0,0
100,0.2,pairwise,1,15053.318320274353,39,1,0,0,0,0,0
100,0.2,pairwise,1,15064.259238958359,40,2,0,0,0,0,0
100,0.2,pairwise,1,15083.236915111542,42,1,0,0,0,0,0
100,0.2,pairwise,1,15094.162934064865,43,5,0,0,0,0,0
100,0.2,pairwise,1,15123.624544143677,48,0,0,0.25,1.0,0.4,0
100,0.2,pairwise,1,15135.63929605484,48,1,0,0,0,0,0
100,0.2,pairwise,1,15152.583749294281,48,2,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,15169.648217201233,48,3,0,0.3333333333333333,1.0,0.5,0
100,0.2,pairwise,1,15181.978254079819,48,4,0,0,0,0,0
100,0.2,pairwise,1,15198.943030118942,48,5,0,1.0,0.25,0.4,0
100,0.2,pairwise,1,15216.182200193405,48,7,0,1.0,0.25,0.4,0
100,0.2,pairwise,1,15235.085787296295,49,2,0,0,0,0,0
100,0.2,pairwise,1,15264.6162109375,51,7,0,0.5,0.16666666666666666,0.25,0
100,0.2,pairwise,1,15283.59890627861,52,3,0,0,0,0,0
100,0.2,pairwise,1,15302.503511190414,53,10,0,0,0,0,0
100,0.2,pairwise,1,15318.358852148056,57,2,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,15334.991160154343,57,7,0,0,0,0,0
100,0.2,pairwise,1,15350.080628156662,57,8,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,15356.102563142776,58,0,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,15368.489212274551,59,0,0,0,0,0,0
100,0.2,pairwise,1,15385.026590108871,59,1,0,0,0,0,0
100,0.2,pairwise,1,15395.248541116714,59,2,0,0,0,0,0
100,0.2,pairwise,1,15401.604179143906,59,3,0,0,0,0,0
100,0.2,pairwise,1,15415.484852075577,59,6,0,0,0,0,0
100,0.2,pairwise,1,15428.628375053406,59,7,0,0,0,0,0
100,0.2,pairwise,1,15443.907680034637,60,0,0,0.5,1.0,0.6666666666666666,0
100,0.2,pairwise,1,15459.63695693016,60,3,0,0.7058823529411765,1.0,0.8275862068965517,0
100,0.2,pairwise,1,15475.190625190735,60,4,0,0.3333333333333333,0.375,0.35294117647058826,0
100,0.2,pairwise,1,15494.634222269058,63,0,0,0,0,0,0
100,0.2,pairwise,1,15511.64488196373,63,1,0,1.0,0.6666666666666666,0.8,0
100,0.2,pairwise,1,15526.467697143555,63,10,0,0,0,0,0
100,0.2,pairwise,1,15532.546823263168,64,2,0,0,0,0,0
100,0.2,pairwise,1,15549.876870155334,65,2,0,0,0,0,0
100,0.2,pairwise,1,15558.613025188446,65,5,0,0,0,0,0
100,0.2,pairwise,1,15575.695837020874,65,6,0,0,0,0,0
100,0.2,pairwise,1,15583.43232011795,65,7,0,0,0,0,0
100,0.2,pairwise,1,15602.409150123596,66,5,0,0,0,0,0
100,0.2,pairwise,1,15621.144560098648,66,8,0,0,0,0,0
100,0.2,pairwise,1,15627.249219179153,67,4,0,0,0,0,0
100,0.2,pairwise,1,15646.253576040268,69,0,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,15665.108158111572,69,2,0,0,0,0,0
100,0.2,pairwise,1,15683.733346223831,69,7,0,0.5,0.5,0.5,0
100,0.2,pairwise,1,15689.007249116898,70,3,0,0,0,0,0
100,0.2,pairwise,1,15718.57820224762,72,2,0,0,0,0,0
100,0.2,pairwise,1,15733.29096031189,72,5,0,0,0,0,0
100,0.2,pairwise,1,15750.662243127823,73,1,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,15765.042236328125,73,8,0,0,0,0,0
100,0.2,pairwise,1,15777.165328264236,74,0,0,0,0,0,0
100,0.2,pairwise,1,15789.481070280075,74,3,0,0,0,0,0
100,0.2,pairwise,1,15802.118347167969,74,4,0,0.1875,1.0,0.3157894736842105,0
100,0.2,pairwise,1,15814.2914083004,74,6,0,0,0,0,0
100,0.2,pairwise,1,15829.396980047226,76,3,0,0,0,0,0
100,0.2,pairwise,1,15839.348568201065,78,1,0,0.16666666666666666,0.5,0.25,0
100,0.2,pairwise,1,15852.101532936096,78,3,0,0,0,0,0
100,0.2,pairwise,1,15871.480124950409,81,2,0,0,0,0,0
100,0.2,pairwise,1,15890.383877277374,82,5,0,0,0,0,0
100,0.2,pairwise,1,15903.052953243256,84,8,0,0,0,0,0
100,0.2,pairwise,1,15919.048084020615,86,2,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,15932.33444404602,86,8,0,0,0,0,0
100,0.2,pairwise,1,15951.132166147232,87,0,0,0,0,0,0
100,0.2,pairwise,1,15970.13622713089,88,0,0,0,0,0,0
100,0.2,pairwise,1,15984.379937171936,88,3,0,0,0,0,0
100,0.2,pairwise,1,15994.753936290741,89,3,0,0,0,0,0
100,0.2,pairwise,1,16008.369285106659,90,0,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16014.899839162827,90,2,0,0,0,0,0
100,0.2,pairwise,1,16028.164369344711,90,3,0,0,0,0,0
100,0.2,pairwise,1,16036.8728120327,90,6,0,0,0,0,0
100,0.2,pairwise,1,16050.129770040512,90,7,0,0,0,0,0
100,0.2,pairwise,1,16069.000391960144,91,3,0,0,0,0,0
100,0.2,pairwise,1,16087.644232034683,91,6,0,0,0,0,0
100,0.2,pairwise,1,16097.645948171616,91,7,0,0,0,0,0
100,0.2,pairwise,1,16116.755826950073,93,0,0,0,0,0,0
100,0.2,pairwise,1,16135.44890499115,93,2,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16154.133466243744,93,5,0,0,0,0,0
100,0.2,pairwise,1,16172.832437992096,93,6,0,0,0,0,0
100,0.2,pairwise,1,16191.550640106201,93,9,0,1.0,0.3333333333333333,0.5,0
100,0.2,pairwise,1,16210.333729028702,93,15,0,1.0,1.0,1.0,0
100,0.2,pairwise,1,16229.025121212006,93,18,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16247.692523002625,93,20,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16266.433173179626,93,22,0,0,0,0,0
100,0.2,pairwise,1,16285.188013076782,93,24,0,0,0,0,0
